,UID,Name,Position,Tck R,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
587,14035958.0,Emiliano Carrasco,"D/WB (R), M (RL), AM (R)",92.0,12.0,12.0,8.0,8.0,13.0,13.0,11.0,8.0,6.0,12.0,14.0,9.0,12.0,11.0,19.0,10.0,9.0,12.0,8.0,14.0,12.0,13.0,11.0,12.0,12.0,8.0,7.0,11.0,6.0,12.0,9.0,9.0,13.0,6.0,8.0,11.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,11.0,13.0,2.0,8.0,9.0,6.0,11.0,10.0,17.0,18.0
588,18097161.0,Michiel De Looze,D/WB (R),80.0,16.0,12.0,5.0,5.0,16.0,16.0,9.0,5.0,5.0,12.0,11.0,12.0,11.0,9.0,10.0,12.0,12.0,7.0,8.0,12.0,8.0,12.0,11.0,12.0,10.0,9.0,12.0,6.0,8.0,6.0,10.0,10.0,10.0,6.0,11.0,10.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,11.0,11.0,2.0,7.0,6.0,14.0,12.0,11.0,12.0,13.0
589,62155919.0,Milan Jezdimirović,D/WB (RL),77.0,12.0,14.0,8.0,11.0,12.0,12.0,13.0,8.0,12.0,11.0,11.0,10.0,11.0,14.0,6.0,9.0,14.0,9.0,8.0,8.0,7.0,8.0,5.0,12.0,11.0,8.0,12.0,3.0,9.0,10.0,9.0,11.0,11.0,3.0,15.0,12.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,11.0,12.0,6.0,5.0,5.0,11.0,10.0,2.0,15.0,13.0
590,2000146149.0,Gastón Vega,D/WB (L),79.0,12.0,14.0,11.0,9.0,15.0,13.0,11.0,6.0,9.0,12.0,11.0,12.0,8.0,14.0,5.0,5.0,4.0,10.0,11.0,15.0,11.0,14.0,7.0,7.0,11.0,7.0,10.0,4.0,9.0,9.0,10.0,12.0,12.0,8.0,11.0,11.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,11.0,14.0,3.0,12.0,10.0,8.0,11.0,8.0,15.0,17.0
591,49040160.0,Yohan Bilingi,D/WB (R),75.0,13.0,11.0,13.0,13.0,14.0,12.0,12.0,13.0,12.0,9.0,11.0,12.0,12.0,10.0,15.0,9.0,8.0,9.0,12.0,13.0,11.0,12.0,7.0,10.0,12.0,6.0,10.0,5.0,11.0,10.0,10.0,10.0,11.0,8.0,11.0,10.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,11.0,13.0,5.0,7.0,8.0,5.0,12.0,11.0,12.0,12.0
592,18060279.0,Alessio Staelens,"D/WB/M (R), AM (RLC), ST (C)",83.0,12.0,8.0,6.0,7.0,12.0,12.0,8.0,7.0,7.0,11.0,11.0,11.0,10.0,11.0,11.0,12.0,11.0,9.0,6.0,12.0,9.0,12.0,9.0,10.0,10.0,12.0,10.0,9.0,9.0,9.0,8.0,8.0,11.0,8.0,8.0,9.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,12.0,14.0,14.0,7.0,5.0,5.0,14.0,12.0,15.0,10.0
593,19352286.0,Jean,"D (LC), WB (L)",55.0,12.0,12.0,13.0,9.0,12.0,13.0,13.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,10.0,13.0,6.0,12.0,11.0,11.0,11.0,11.0,8.0,12.0,11.0,5.0,12.0,9.0,10.0,7.0,9.0,10.0,12.0,7.0,12.0,12.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,11.0,11.0,4.0,11.0,12.0,9.0,12.0,10.0,8.0,9.0
594,14194792.0,Peter Grance Martínez,D/WB/M (L),97.0,13.0,13.0,10.0,9.0,13.0,13.0,13.0,9.0,12.0,12.0,10.0,12.0,12.0,12.0,10.0,5.0,6.0,11.0,12.0,12.0,9.0,13.0,10.0,11.0,12.0,6.0,10.0,8.0,7.0,7.0,13.0,12.0,11.0,5.0,11.0,11.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,11.0,11.0,4.0,9.0,10.0,11.0,12.0,13.0,13.0,12.0
595,28059808.0,Thomas Boakye,D/WB/M (RL),75.0,14.0,12.0,8.0,8.0,11.0,13.0,13.0,11.0,11.0,9.0,10.0,9.0,10.0,10.0,12.0,4.0,8.0,8.0,9.0,7.0,9.0,11.0,4.0,8.0,10.0,7.0,10.0,4.0,8.0,12.0,9.0,9.0,9.0,5.0,9.0,10.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,12.0,12.0,8.0,9.0,8.0,4.0,13.0,8.0,17.0,5.0
596,58092155.0,Magomed Musalov,D (RL),75.0,12.0,12.0,12.0,9.0,13.0,14.0,12.0,9.0,13.0,13.0,14.0,10.0,12.0,12.0,11.0,8.0,10.0,9.0,10.0,14.0,10.0,11.0,10.0,10.0,10.0,7.0,9.0,3.0,10.0,3.0,9.0,12.0,10.0,6.0,14.0,9.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,8.0,14.0,7.0,6.0,11.0,7.0,11.0,14.0,13.0,16.0
597,37079083.0,Jonathan Mulder,"D/WB (L), DM, M (LC)",81.0,12.0,12.0,11.0,15.0,12.0,12.0,12.0,9.0,13.0,9.0,10.0,11.0,9.0,10.0,14.0,11.0,7.0,12.0,9.0,13.0,9.0,12.0,9.0,8.0,10.0,5.0,11.0,9.0,6.0,11.0,9.0,11.0,12.0,3.0,11.0,11.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,14.0,8.0,4.0,6.0,7.0,10.0,14.0,13.0,13.0,10.0
598,66032179.0,Woo Joo-Sung,D (RC),84.0,10.0,11.0,14.0,14.0,13.0,12.0,14.0,12.0,13.0,11.0,10.0,10.0,11.0,9.0,11.0,10.0,8.0,10.0,13.0,13.0,10.0,12.0,5.0,10.0,10.0,7.0,10.0,4.0,10.0,11.0,9.0,13.0,11.0,5.0,13.0,10.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,13.0,12.0,3.0,3.0,8.0,7.0,13.0,13.0,12.0,12.0
599,27144768.0,Thomas Gundelund,"D/WB (R), DM, M (C)",83.0,12.0,11.0,10.0,8.0,11.0,12.0,13.0,8.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,5.0,8.0,12.0,13.0,12.0,11.0,13.0,6.0,11.0,11.0,9.0,12.0,5.0,8.0,4.0,5.0,11.0,11.0,5.0,10.0,11.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,13.0,12.0,6.0,5.0,9.0,12.0,12.0,10.0,13.0,12.0
600,96105408.0,Marcin Grabowski,"D (RL), WB/M (L)",75.0,13.0,12.0,9.0,6.0,13.0,11.0,12.0,7.0,6.0,11.0,11.0,12.0,15.0,11.0,13.0,7.0,11.0,10.0,9.0,11.0,8.0,12.0,12.0,11.0,8.0,8.0,13.0,10.0,11.0,8.0,9.0,11.0,11.0,7.0,11.0,10.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,12.0,12.0,7.0,9.0,14.0,6.0,10.0,11.0,15.0,10.0
601,14042681.0,Juan Perotti,D/WB/M/AM (L),69.0,13.0,12.0,12.0,10.0,11.0,12.0,13.0,7.0,7.0,9.0,8.0,9.0,10.0,11.0,12.0,8.0,6.0,11.0,9.0,12.0,12.0,11.0,10.0,12.0,11.0,11.0,11.0,9.0,12.0,12.0,9.0,11.0,11.0,7.0,8.0,12.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,12.0,14.0,4.0,7.0,12.0,6.0,12.0,13.0,15.0,9.0
602,96055197.0,Artur Bogusz,D/WB (RL),81.0,11.0,10.0,12.0,9.0,10.0,12.0,13.0,12.0,12.0,11.0,11.0,10.0,10.0,10.0,12.0,9.0,6.0,14.0,11.0,13.0,9.0,13.0,7.0,11.0,11.0,8.0,10.0,6.0,10.0,7.0,7.0,10.0,9.0,13.0,11.0,10.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,11.0,12.0,8.0,11.0,10.0,7.0,11.0,12.0,17.0,12.0
603,96142662.0,Konrad Gruszkowski,D/WB (R),68.0,14.0,12.0,13.0,11.0,16.0,13.0,16.0,13.0,13.0,11.0,14.0,8.0,7.0,10.0,13.0,9.0,10.0,11.0,11.0,10.0,11.0,13.0,5.0,11.0,10.0,7.0,9.0,6.0,12.0,10.0,7.0,10.0,10.0,6.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,12.0,9.0,5.0,10.0,10.0,4.0,12.0,13.0,12.0,12.0
605,92056283.0,Nico Neidhart,"D/WB (RL), M (R)",92.0,12.0,13.0,9.0,9.0,11.0,11.0,14.0,10.0,5.0,11.0,10.0,10.0,11.0,11.0,12.0,5.0,8.0,10.0,11.0,13.0,9.0,12.0,7.0,9.0,10.0,7.0,9.0,7.0,8.0,6.0,6.0,9.0,11.0,6.0,8.0,10.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,12.0,15.0,9.0,4.0,12.0,2.0,12.0,12.0,15.0,12.0
608,67228614.0,Bogdan Milovanov,D/WB (R),50.0,12.0,11.0,12.0,8.0,16.0,13.0,17.0,14.0,11.0,9.0,16.0,8.0,11.0,9.0,13.0,7.0,7.0,11.0,11.0,14.0,8.0,16.0,7.0,9.0,8.0,9.0,10.0,7.0,9.0,9.0,10.0,9.0,11.0,7.0,11.0,9.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,8.0,12.0,5.0,6.0,8.0,8.0,16.0,14.0,9.0,11.0
609,67269375.0,Diego Ceballos,D/WB/M (R),72.0,13.0,14.0,11.0,8.0,11.0,13.0,11.0,7.0,12.0,11.0,12.0,12.0,13.0,12.0,16.0,6.0,9.0,10.0,11.0,11.0,10.0,13.0,8.0,11.0,8.0,6.0,10.0,10.0,9.0,8.0,12.0,12.0,10.0,7.0,12.0,11.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,12.0,14.0,3.0,7.0,11.0,6.0,13.0,10.0,12.0,16.0
610,70079625.0,Halil İbrahim Pehlivan,D/WB (L),71.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,12.0,13.0,12.0,10.0,5.0,12.0,12.0,12.0,12.0,12.0,6.0,11.0,11.0,7.0,11.0,8.0,9.0,6.0,11.0,12.0,11.0,7.0,12.0,10.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,9.0,11.0,10.0,10.0,8.0,14.0,13.0,11.0,9.0,9.0
612,70107292.0,Soner Gönül,D/WB/M (L),67.0,15.0,14.0,13.0,8.0,10.0,13.0,12.0,8.0,18.0,10.0,13.0,12.0,12.0,9.0,13.0,12.0,7.0,13.0,7.0,11.0,11.0,12.0,10.0,10.0,10.0,7.0,12.0,7.0,9.0,6.0,13.0,8.0,12.0,6.0,9.0,12.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,11.0,13.0,5.0,14.0,9.0,8.0,10.0,12.0,11.0,13.0
613,62076348.0,Momčilo Raspopović,D/WB (R),84.0,13.0,11.0,12.0,11.0,9.0,13.0,14.0,13.0,10.0,12.0,12.0,12.0,11.0,11.0,10.0,10.0,14.0,11.0,13.0,12.0,7.0,14.0,10.0,12.0,7.0,6.0,10.0,8.0,11.0,8.0,14.0,12.0,10.0,7.0,12.0,10.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,10.0,13.0,9.0,5.0,13.0,14.0,10.0,8.0,10.0,11.0
616,70109088.0,Abdurrahim Dursun,D/WB (L),76.0,13.0,13.0,11.0,10.0,15.0,13.0,14.0,10.0,12.0,9.0,14.0,10.0,10.0,10.0,13.0,8.0,7.0,13.0,10.0,15.0,8.0,16.0,10.0,11.0,12.0,8.0,10.0,8.0,8.0,9.0,14.0,11.0,9.0,6.0,13.0,11.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,10.0,15.0,2.0,13.0,10.0,4.0,10.0,13.0,13.0,15.0
621,37077855.0,Anass Salah-Eddine,"D (LC), WB (L)",64.0,12.0,13.0,10.0,10.0,10.0,12.0,11.0,8.0,9.0,10.0,11.0,11.0,12.0,11.0,13.0,14.0,9.0,12.0,11.0,12.0,12.0,12.0,9.0,10.0,11.0,4.0,13.0,11.0,9.0,4.0,7.0,11.0,12.0,6.0,10.0,15.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,11.0,10.0,2.0,4.0,10.0,16.0,13.0,12.0,13.0,11.0
626,53022465.0,Aleksander Melgalvis,D/WB/M (R),76.0,9.0,10.0,11.0,11.0,13.0,10.0,12.0,11.0,11.0,11.0,15.0,11.0,10.0,11.0,17.0,13.0,13.0,9.0,9.0,17.0,11.0,15.0,10.0,12.0,10.0,12.0,11.0,9.0,11.0,13.0,12.0,10.0,12.0,13.0,11.0,10.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,9.0,13.0,11.0,12.0,16.0,6.0,11.0,13.0,14.0,9.0
628,70079636.0,Alaaddin Okumuş,D/WB (R),100.0,16.0,14.0,10.0,6.0,11.0,13.0,13.0,7.0,8.0,10.0,8.0,9.0,11.0,11.0,9.0,8.0,6.0,10.0,9.0,13.0,10.0,12.0,13.0,12.0,12.0,7.0,11.0,7.0,5.0,4.0,9.0,9.0,11.0,7.0,8.0,12.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,12.0,11.0,3.0,4.0,8.0,7.0,13.0,9.0,18.0,17.0
632,37076129.0,Ruben Roosken,"D (RL), WB/M (L)",87.0,12.0,12.0,13.0,12.0,13.0,13.0,11.0,11.0,12.0,9.0,11.0,11.0,12.0,11.0,12.0,12.0,5.0,12.0,8.0,12.0,11.0,12.0,10.0,12.0,11.0,6.0,12.0,8.0,11.0,10.0,10.0,12.0,11.0,2.0,11.0,10.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,11.0,13.0,3.0,13.0,10.0,13.0,13.0,12.0,17.0,19.0
638,70093826.0,Alperen Babacan,D (RC),69.0,11.0,12.0,11.0,14.0,10.0,11.0,11.0,11.0,13.0,12.0,12.0,13.0,12.0,10.0,8.0,7.0,5.0,11.0,11.0,11.0,8.0,11.0,6.0,12.0,10.0,6.0,10.0,5.0,14.0,4.0,5.0,14.0,12.0,7.0,12.0,11.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,10.0,13.0,12.0,10.0,11.0,5.0,11.0,9.0,14.0,11.0
643,57084639.0,Claudiu Belu,D (R),94.0,12.0,12.0,13.0,12.0,14.0,12.0,10.0,12.0,13.0,13.0,14.0,11.0,12.0,12.0,13.0,9.0,10.0,9.0,10.0,13.0,8.0,13.0,8.0,10.0,9.0,7.0,11.0,9.0,14.0,11.0,13.0,11.0,10.0,10.0,13.0,10.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0
644,39056714.0,Karl Friðleifur Gunnarsson,D/WB/M (R),92.0,13.0,9.0,8.0,9.0,9.0,9.0,14.0,7.0,10.0,11.0,9.0,9.0,10.0,13.0,3.0,5.0,4.0,10.0,7.0,9.0,10.0,10.0,10.0,13.0,10.0,9.0,12.0,8.0,7.0,6.0,8.0,9.0,9.0,7.0,10.0,11.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,11.0,15.0,6.0,15.0,13.0,11.0,12.0,11.0,14.0,18.0
646,85033645.0,Chaker Alhadhur,D/WB (RL),80.0,13.0,13.0,12.0,9.0,14.0,13.0,14.0,10.0,10.0,10.0,12.0,11.0,10.0,9.0,10.0,11.0,4.0,12.0,10.0,13.0,10.0,13.0,8.0,11.0,10.0,7.0,11.0,7.0,8.0,6.0,12.0,10.0,10.0,10.0,12.0,12.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,10.0,12.0,5.0,12.0,13.0,8.0,12.0,14.0,12.0,13.0
650,86017958.0,Víctor García,D/WB/M (R),88.0,14.0,13.0,10.0,9.0,14.0,14.0,13.0,10.0,12.0,12.0,11.0,8.0,10.0,9.0,15.0,11.0,7.0,14.0,12.0,12.0,8.0,12.0,10.0,10.0,9.0,7.0,11.0,6.0,11.0,7.0,11.0,9.0,10.0,10.0,14.0,11.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,12.0,12.0,10.0,9.0,12.0,11.0,15.0,12.0,11.0,12.0
651,57175998.0,Rareş Ispas,D (L),74.0,13.0,11.0,12.0,13.0,10.0,12.0,12.0,14.0,11.0,12.0,12.0,12.0,10.0,11.0,15.0,10.0,6.0,9.0,12.0,14.0,8.0,12.0,5.0,10.0,8.0,5.0,11.0,5.0,11.0,8.0,13.0,13.0,10.0,6.0,11.0,8.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,11.0,11.0,1.0,7.0,6.0,6.0,11.0,2.0,10.0,19.0
652,19058786.0,Nino Paraíba,D/WB (R),50.0,14.0,14.0,11.0,5.0,17.0,13.0,14.0,8.0,14.0,11.0,15.0,14.0,9.0,8.0,15.0,12.0,10.0,13.0,10.0,13.0,10.0,14.0,10.0,10.0,9.0,9.0,12.0,11.0,5.0,11.0,13.0,10.0,11.0,9.0,11.0,11.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,11.0,12.0,9.0,11.0,9.0,7.0,14.0,9.0,13.0,15.0
654,49059205.0,Bradley Locko,D/WB (L),85.0,14.0,13.0,11.0,10.0,14.0,14.0,12.0,12.0,12.0,11.0,13.0,12.0,12.0,11.0,13.0,11.0,8.0,11.0,7.0,11.0,9.0,12.0,7.0,12.0,13.0,7.0,10.0,6.0,10.0,8.0,6.0,11.0,12.0,7.0,11.0,12.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,12.0,11.0,8.0,8.0,10.0,6.0,10.0,10.0,8.0,12.0
657,767059.0,Per-Egil Flo,"D (LC), WB (L)",100.0,8.0,6.0,14.0,13.0,15.0,9.0,13.0,13.0,12.0,13.0,12.0,11.0,11.0,13.0,14.0,7.0,10.0,12.0,12.0,14.0,10.0,14.0,11.0,13.0,10.0,8.0,11.0,10.0,12.0,13.0,14.0,8.0,12.0,10.0,12.0,11.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,12.0,14.0,6.0,10.0,11.0,9.0,15.0,13.0,16.0,15.0
658,25044748.0,Martin Nový,D/WB (RL),80.0,14.0,11.0,9.0,10.0,10.0,12.0,14.0,10.0,12.0,10.0,12.0,10.0,12.0,9.0,12.0,7.0,8.0,10.0,12.0,11.0,11.0,12.0,10.0,12.0,11.0,8.0,10.0,8.0,11.0,9.0,12.0,10.0,10.0,7.0,13.0,10.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,9.0,13.0,5.0,10.0,10.0,10.0,11.0,12.0,10.0,9.0
659,28116309.0,Vontae Daley-Campbell,"D (RC), WB (R)",75.0,15.0,12.0,11.0,8.0,9.0,15.0,13.0,12.0,11.0,10.0,8.0,11.0,8.0,12.0,12.0,7.0,7.0,8.0,10.0,10.0,7.0,13.0,7.0,11.0,9.0,6.0,11.0,4.0,9.0,4.0,8.0,12.0,11.0,4.0,12.0,9.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,11.0,11.0,8.0,10.0,8.0,5.0,11.0,9.0,11.0,14.0
661,29083643.0,Declan John,D/WB (L),88.0,13.0,14.0,13.0,8.0,13.0,13.0,13.0,7.0,9.0,11.0,10.0,11.0,9.0,10.0,9.0,9.0,12.0,12.0,12.0,13.0,13.0,13.0,9.0,12.0,8.0,7.0,12.0,8.0,9.0,8.0,10.0,11.0,11.0,6.0,13.0,13.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,13.0,3.0,6.0,12.0,10.0,10.0,11.0,13.0,15.0
669,72041403.0,Eric Miller,D (RC),71.0,11.0,12.0,9.0,13.0,11.0,10.0,12.0,10.0,7.0,11.0,11.0,12.0,11.0,10.0,9.0,6.0,11.0,10.0,13.0,13.0,8.0,13.0,7.0,10.0,7.0,7.0,9.0,8.0,13.0,7.0,8.0,13.0,12.0,7.0,13.0,11.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,8.0,13.0,8.0,8.0,9.0,8.0,11.0,11.0,14.0,13.0
670,53114558.0,Thore Pedersen,"D (RL), WB (L)",78.0,10.0,9.0,12.0,11.0,11.0,12.0,14.0,13.0,13.0,12.0,15.0,7.0,8.0,10.0,11.0,9.0,11.0,6.0,13.0,15.0,8.0,15.0,8.0,10.0,9.0,5.0,10.0,7.0,10.0,7.0,12.0,13.0,10.0,8.0,14.0,9.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,9.0,15.0,8.0,14.0,11.0,6.0,12.0,10.0,15.0,8.0
672,27100910.0,Mathias Haarup,"D/WB (RL), M (L)",95.0,12.0,11.0,10.0,5.0,13.0,13.0,12.0,8.0,15.0,8.0,13.0,10.0,12.0,9.0,10.0,10.0,7.0,11.0,12.0,13.0,10.0,14.0,7.0,13.0,11.0,4.0,10.0,5.0,6.0,5.0,17.0,11.0,10.0,5.0,12.0,11.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,11.0,12.0,7.0,4.0,7.0,4.0,11.0,5.0,17.0,6.0
674,2000162331.0,Jacques Ekomié,"D (LC), WB (L)",68.0,12.0,12.0,14.0,11.0,16.0,12.0,11.0,9.0,13.0,13.0,16.0,13.0,12.0,13.0,15.0,9.0,11.0,10.0,12.0,11.0,12.0,10.0,4.0,11.0,12.0,5.0,13.0,5.0,7.0,7.0,9.0,11.0,11.0,4.0,10.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,16.0,12.0,8.0,7.0,15.0,9.0,12.0,13.0,11.0,7.0
681,29131858.0,Matt Penney,D/WB/M (L),100.0,10.0,10.0,10.0,11.0,14.0,12.0,16.0,12.0,9.0,11.0,7.0,10.0,9.0,10.0,15.0,13.0,10.0,12.0,8.0,12.0,13.0,12.0,12.0,14.0,13.0,9.0,10.0,11.0,10.0,11.0,11.0,9.0,12.0,10.0,12.0,12.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,16.0,11.0,5.0,9.0,13.0,2.0,9.0,11.0,13.0,14.0
682,29032618.0,Tendayi Darikwa,D/WB (RL),63.0,14.0,12.0,13.0,12.0,10.0,14.0,13.0,12.0,13.0,10.0,14.0,8.0,9.0,10.0,14.0,10.0,12.0,10.0,9.0,13.0,8.0,15.0,5.0,10.0,10.0,8.0,10.0,6.0,12.0,8.0,7.0,9.0,9.0,11.0,12.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,13.0,10.0,7.0,14.0,11.0,3.0,13.0,11.0,13.0,12.0
684,14007669.0,Iván Pillud,D/WB (R),100.0,8.0,8.0,14.0,8.0,13.0,10.0,13.0,12.0,15.0,12.0,15.0,10.0,11.0,13.0,16.0,11.0,10.0,11.0,13.0,16.0,12.0,17.0,10.0,13.0,12.0,9.0,12.0,7.0,8.0,11.0,15.0,12.0,12.0,10.0,12.0,11.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,12.0,14.0,10.0,10.0,17.0,10.0,15.0,16.0,12.0,13.0
689,91184465.0,Christian Viet,"D/WB (R), M (RC)",83.0,14.0,13.0,9.0,12.0,12.0,14.0,9.0,7.0,7.0,13.0,9.0,10.0,11.0,14.0,13.0,5.0,13.0,8.0,12.0,10.0,9.0,14.0,8.0,11.0,9.0,7.0,8.0,8.0,11.0,8.0,8.0,12.0,14.0,3.0,12.0,6.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,10.0,20.0,9.0,9.0,15.0,9.0,10.0,12.0,17.0,13.0
690,18082114.0,Kahraman Demirtas,D (LC),67.0,12.0,12.0,11.0,13.0,12.0,12.0,12.0,13.0,13.0,11.0,12.0,12.0,9.0,11.0,10.0,7.0,7.0,8.0,11.0,12.0,9.0,12.0,7.0,9.0,10.0,7.0,10.0,7.0,12.0,7.0,13.0,12.0,11.0,6.0,12.0,10.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,12.0,13.0,2.0,10.0,9.0,5.0,11.0,10.0,11.0,9.0
692,2000082776.0,Lee Tae-Suk,"D/WB (L), DM, M (C)",72.0,13.0,11.0,11.0,9.0,16.0,13.0,12.0,10.0,13.0,12.0,12.0,10.0,12.0,11.0,10.0,12.0,14.0,12.0,13.0,12.0,11.0,12.0,12.0,14.0,12.0,8.0,10.0,11.0,10.0,11.0,10.0,12.0,11.0,7.0,12.0,11.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,12.0,12.0,1.0,5.0,15.0,1.0,11.0,9.0,14.0,10.0
694,2000178591.0,Anders Børset,"D (LC), WB (L)",44.0,10.0,10.0,13.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,9.0,12.0,9.0,11.0,16.0,10.0,10.0,10.0,12.0,11.0,11.0,12.0,7.0,9.0,8.0,6.0,11.0,7.0,11.0,6.0,11.0,12.0,11.0,5.0,12.0,9.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,19.0,16.0,6.0,13.0,12.0,13.0,16.0,8.0,12.0,7.0
695,37065572.0,Nathan Markelo,"D (RL), WB (R), DM",94.0,15.0,10.0,8.0,13.0,9.0,14.0,11.0,10.0,11.0,8.0,12.0,9.0,11.0,9.0,13.0,5.0,10.0,7.0,8.0,10.0,8.0,13.0,9.0,14.0,8.0,8.0,10.0,9.0,10.0,10.0,8.0,12.0,8.0,6.0,9.0,10.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,12.0,13.0,7.0,8.0,5.0,12.0,13.0,13.0,14.0,11.0
701,53089220.0,Mats Haakenstad,D/WB (RL),63.0,10.0,9.0,11.0,12.0,15.0,11.0,17.0,11.0,12.0,11.0,15.0,11.0,11.0,9.0,14.0,10.0,10.0,9.0,10.0,16.0,9.0,17.0,7.0,10.0,8.0,8.0,10.0,6.0,11.0,8.0,13.0,11.0,10.0,7.0,11.0,10.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,12.0,14.0,3.0,4.0,14.0,5.0,14.0,14.0,14.0,15.0
