,UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
1189,19376885.0,Marcelo Pitaluga,GK,1.48,11.0,15.0,13.0,15.0,12.0,11.0,12.0,11.0,12.0,13.0,11.0,9.0,13.0,10.0,15.0,12.0,13.0,2.0,10.0,9.0,10.0,11.0,4.0,1.0,1.0,1.0,9.0,7.0,1.0,3.0,2.0,3.0,9.0,2.0,3.0,8.0,15.0,15.0,13.0,13.0,14.0,9.0,13.0,14.0,13.0,15.0,11.0
1190,2000031611.0,Eddie Beach,GK,1.01,13.0,7.0,9.0,13.0,12.0,10.0,4.0,5.0,8.0,8.0,15.0,10.0,9.0,14.0,14.0,3.0,12.0,3.0,11.0,7.0,6.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,9.0,3.0,1.0,5.0,13.0,11.0,9.0,7.0,11.0,7.0,10.0,7.0,9.0,8.0,11.0
1191,29058892.0,Danny Ward,GK,1.38,12.0,12.0,12.0,12.0,13.0,11.0,13.0,13.0,12.0,13.0,13.0,13.0,14.0,12.0,14.0,2.0,11.0,2.0,12.0,12.0,11.0,11.0,3.0,3.0,2.0,1.0,10.0,7.0,1.0,3.0,2.0,3.0,12.0,5.0,2.0,10.0,12.0,14.0,13.0,6.0,14.0,14.0,12.0,9.0,13.0,13.0,14.0
1192,2000225809.0,Lenny Holder,GK,1.25,9.0,11.0,12.0,13.0,15.0,9.0,9.0,12.0,5.0,10.0,12.0,10.0,10.0,14.0,16.0,1.0,8.0,2.0,10.0,5.0,3.0,6.0,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,2.0,9.0,2.0,1.0,6.0,11.0,14.0,12.0,5.0,13.0,11.0,12.0,11.0,13.0,7.0,11.0
1193,67102156.0,Jaume Domènech,GK,1.53,12.0,16.0,9.0,11.0,11.0,10.0,11.0,10.0,13.0,13.0,16.0,11.0,14.0,12.0,17.0,3.0,15.0,1.0,13.0,13.0,8.0,14.0,6.0,2.0,2.0,2.0,12.0,8.0,1.0,1.0,2.0,3.0,11.0,1.0,1.0,11.0,11.0,13.0,15.0,6.0,13.0,13.0,16.0,15.0,17.0,9.0,15.0
1194,29162921.0,Taye Ashby-Hammond,GK,1.13,14.0,11.0,10.0,14.0,9.0,14.0,3.0,8.0,4.0,11.0,8.0,8.0,11.0,9.0,18.0,1.0,9.0,2.0,13.0,10.0,9.0,8.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,14.0,2.0,1.0,7.0,13.0,11.0,12.0,3.0,13.0,10.0,11.0,9.0,14.0,11.0,9.0
1195,2002080622.0,Marko Grgur Kirevski,GK,1.2,6.0,13.0,10.0,13.0,15.0,8.0,7.0,12.0,13.0,10.0,10.0,6.0,9.0,12.0,15.0,1.0,6.0,1.0,12.0,5.0,11.0,9.0,3.0,1.0,3.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,6.0,3.0,3.0,5.0,12.0,11.0,12.0,12.0,10.0,8.0,13.0,9.0,13.0,10.0,11.0
1196,2002081071.0,Daniil Sukhov,GK,0.95,8.0,11.0,15.0,13.0,13.0,11.0,9.0,10.0,7.0,9.0,8.0,10.0,13.0,14.0,14.0,1.0,5.0,3.0,12.0,12.0,5.0,8.0,3.0,1.0,3.0,2.0,5.0,8.0,1.0,2.0,2.0,1.0,9.0,3.0,3.0,6.0,13.0,11.0,11.0,2.0,13.0,9.0,11.0,13.0,15.0,11.0,11.0
1197,2002095285.0,Dennis Gielen,GK,1.31,12.0,15.0,10.0,14.0,12.0,9.0,9.0,13.0,10.0,15.0,10.0,8.0,13.0,16.0,17.0,3.0,6.0,3.0,11.0,8.0,15.0,10.0,2.0,3.0,3.0,2.0,8.0,7.0,1.0,3.0,2.0,3.0,10.0,3.0,1.0,10.0,11.0,11.0,10.0,8.0,12.0,11.0,12.0,11.0,14.0,10.0,13.0
1198,2002083316.0,Marlon Phakathi,GK,1.67,7.0,13.0,12.0,14.0,14.0,6.0,11.0,10.0,7.0,9.0,9.0,6.0,13.0,12.0,9.0,2.0,8.0,3.0,10.0,15.0,9.0,12.0,5.0,2.0,2.0,3.0,6.0,7.0,1.0,2.0,1.0,2.0,9.0,3.0,1.0,6.0,14.0,11.0,13.0,1.0,13.0,12.0,12.0,12.0,12.0,15.0,11.0
1199,96143126.0,Jakub Ojrzyński,GK,1.18,9.0,11.0,12.0,16.0,14.0,9.0,10.0,11.0,7.0,12.0,11.0,11.0,11.0,12.0,15.0,6.0,9.0,8.0,11.0,10.0,8.0,11.0,2.0,3.0,1.0,3.0,9.0,4.0,6.0,1.0,3.0,2.0,12.0,3.0,3.0,9.0,15.0,9.0,10.0,5.0,12.0,8.0,12.0,7.0,11.0,11.0,14.0
1200,2002083810.0,Harry Kelly,GK,1.41,3.0,5.0,10.0,12.0,6.0,4.0,5.0,6.0,4.0,9.0,8.0,6.0,6.0,12.0,15.0,1.0,4.0,3.0,10.0,12.0,5.0,8.0,4.0,1.0,3.0,2.0,7.0,6.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,6.0,11.0,10.0,7.0,2.0,6.0,9.0,8.0,7.0,8.0,13.0,6.0
1201,91014821.0,Timo Horn,GK,1.32,11.0,12.0,14.0,14.0,17.0,9.0,11.0,15.0,10.0,14.0,14.0,12.0,12.0,12.0,14.0,1.0,11.0,2.0,15.0,12.0,9.0,12.0,5.0,3.0,3.0,2.0,11.0,9.0,6.0,3.0,1.0,2.0,11.0,2.0,3.0,9.0,12.0,11.0,10.0,10.0,14.0,13.0,16.0,12.0,15.0,11.0,16.0
1202,18018791.0,Matz Sels,GK,1.3,7.0,7.0,13.0,15.0,10.0,10.0,10.0,9.0,7.0,13.0,14.0,13.0,14.0,13.0,15.0,3.0,10.0,3.0,14.0,12.0,9.0,11.0,5.0,3.0,1.0,3.0,12.0,8.0,9.0,3.0,2.0,1.0,12.0,2.0,2.0,11.0,11.0,12.0,12.0,13.0,11.0,15.0,16.0,14.0,17.0,11.0,14.0
1203,2002094483.0,Karlo Igor Peternac,GK,1.17,11.0,16.0,14.0,14.0,14.0,10.0,9.0,9.0,11.0,10.0,7.0,9.0,8.0,9.0,3.0,1.0,11.0,2.0,11.0,8.0,6.0,6.0,5.0,2.0,2.0,1.0,6.0,9.0,1.0,3.0,1.0,1.0,10.0,1.0,1.0,11.0,11.0,8.0,12.0,3.0,16.0,11.0,14.0,9.0,12.0,9.0,8.0
1204,2000026458.0,Alex Akers,GK,0.97,9.0,10.0,10.0,9.0,6.0,8.0,7.0,6.0,5.0,8.0,10.0,10.0,9.0,10.0,12.0,3.0,12.0,2.0,10.0,10.0,8.0,8.0,2.0,1.0,2.0,3.0,9.0,5.0,4.0,2.0,2.0,3.0,10.0,1.0,3.0,9.0,13.0,11.0,10.0,7.0,10.0,8.0,9.0,7.0,11.0,9.0,9.0
1205,67191440.0,Iván Villar,GK,1.61,14.0,14.0,12.0,13.0,13.0,12.0,12.0,11.0,10.0,14.0,11.0,13.0,12.0,11.0,3.0,9.0,10.0,3.0,15.0,11.0,12.0,12.0,4.0,2.0,2.0,1.0,10.0,8.0,3.0,2.0,2.0,2.0,12.0,3.0,1.0,9.0,14.0,11.0,12.0,5.0,13.0,13.0,15.0,10.0,13.0,13.0,14.0
1206,5132647.0,Alex Smithies,GK,1.18,7.0,9.0,10.0,12.0,13.0,5.0,8.0,7.0,10.0,11.0,14.0,12.0,11.0,13.0,16.0,6.0,12.0,8.0,13.0,13.0,9.0,11.0,4.0,1.0,2.0,1.0,11.0,6.0,2.0,2.0,1.0,1.0,10.0,4.0,2.0,11.0,13.0,12.0,12.0,5.0,12.0,13.0,14.0,12.0,12.0,14.0,13.0
1207,2002083522.0,Iván Alfonso,GK,3.04,2.0,10.0,4.0,13.0,12.0,2.0,2.0,2.0,9.0,6.0,10.0,3.0,8.0,12.0,18.0,2.0,13.0,1.0,6.0,10.0,9.0,4.0,2.0,3.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,7.0,3.0,3.0,1.0,10.0,7.0,3.0,1.0,14.0,10.0,8.0,15.0,12.0,9.0,4.0
1208,29233409.0,Lewis Webb,GK,1.08,8.0,12.0,9.0,14.0,14.0,6.0,7.0,9.0,8.0,11.0,8.0,9.0,15.0,13.0,15.0,2.0,10.0,3.0,9.0,11.0,7.0,9.0,4.0,3.0,3.0,1.0,9.0,6.0,5.0,1.0,3.0,1.0,9.0,3.0,2.0,6.0,13.0,9.0,11.0,7.0,10.0,13.0,11.0,11.0,14.0,12.0,9.0
1209,28090454.0,Brad Collins,GK,1.16,12.0,12.0,9.0,14.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,14.0,2.0,10.0,1.0,11.0,11.0,11.0,10.0,5.0,3.0,1.0,1.0,7.0,7.0,3.0,3.0,1.0,1.0,11.0,3.0,1.0,10.0,14.0,11.0,11.0,5.0,11.0,15.0,12.0,8.0,13.0,14.0,12.0
1210,1706985.0,Martin Hansen,GK,0.96,5.0,5.0,10.0,13.0,13.0,3.0,6.0,6.0,16.0,12.0,13.0,12.0,13.0,12.0,14.0,4.0,10.0,1.0,13.0,12.0,7.0,15.0,3.0,1.0,3.0,2.0,6.0,6.0,5.0,1.0,2.0,2.0,8.0,3.0,3.0,7.0,13.0,12.0,12.0,7.0,13.0,14.0,14.0,11.0,14.0,8.0,9.0
1211,91142721.0,Eric Oelschlägel,GK,1.36,13.0,12.0,12.0,14.0,7.0,14.0,11.0,9.0,9.0,12.0,9.0,9.0,11.0,11.0,15.0,3.0,12.0,3.0,14.0,12.0,11.0,11.0,5.0,2.0,2.0,1.0,9.0,7.0,2.0,1.0,2.0,2.0,7.0,3.0,3.0,8.0,13.0,14.0,11.0,11.0,12.0,11.0,13.0,16.0,15.0,13.0,15.0
1212,29130343.0,Joe Wollacott,GK,1.14,7.0,15.0,6.0,14.0,13.0,7.0,4.0,13.0,6.0,7.0,15.0,8.0,12.0,10.0,7.0,3.0,3.0,1.0,12.0,11.0,10.0,9.0,4.0,1.0,1.0,3.0,9.0,5.0,1.0,1.0,1.0,3.0,15.0,3.0,1.0,7.0,15.0,9.0,11.0,13.0,13.0,13.0,14.0,5.0,14.0,9.0,11.0
1213,28068004.0,Joe Lumley,GK,1.17,8.0,10.0,9.0,14.0,11.0,9.0,11.0,11.0,7.0,11.0,11.0,11.0,10.0,10.0,13.0,1.0,13.0,3.0,12.0,12.0,10.0,11.0,3.0,3.0,2.0,3.0,9.0,7.0,3.0,1.0,1.0,3.0,7.0,5.0,2.0,8.0,14.0,10.0,14.0,14.0,11.0,15.0,12.0,8.0,14.0,12.0,13.0
1214,12033289.0,Farouk Ben Mustapha,GK,1.48,4.0,7.0,12.0,15.0,13.0,3.0,3.0,10.0,14.0,12.0,14.0,8.0,8.0,9.0,4.0,8.0,12.0,3.0,14.0,13.0,5.0,13.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,7.0,3.0,3.0,4.0,14.0,14.0,12.0,16.0,11.0,8.0,12.0,14.0,13.0,12.0,11.0
1215,211500.0,Bingourou Kamara,GK,1.47,9.0,14.0,14.0,16.0,14.0,9.0,12.0,15.0,8.0,12.0,13.0,12.0,14.0,11.0,12.0,6.0,10.0,2.0,12.0,12.0,10.0,12.0,4.0,1.0,2.0,1.0,9.0,7.0,2.0,3.0,1.0,2.0,11.0,2.0,1.0,8.0,15.0,12.0,13.0,8.0,13.0,12.0,13.0,8.0,14.0,9.0,13.0
1216,29194206.0,Jökull Andrésson,GK,1.17,11.0,14.0,15.0,15.0,16.0,12.0,14.0,11.0,5.0,9.0,11.0,10.0,11.0,12.0,10.0,3.0,10.0,7.0,13.0,9.0,8.0,9.0,3.0,3.0,3.0,3.0,8.0,5.0,5.0,3.0,3.0,3.0,7.0,1.0,2.0,9.0,15.0,14.0,12.0,5.0,13.0,7.0,12.0,8.0,14.0,9.0,14.0
1217,16147449.0,Patrick Pentz,GK,1.32,11.0,16.0,10.0,13.0,14.0,13.0,14.0,11.0,9.0,11.0,11.0,11.0,11.0,12.0,15.0,6.0,11.0,9.0,15.0,16.0,10.0,14.0,3.0,4.0,6.0,4.0,11.0,3.0,6.0,6.0,10.0,5.0,10.0,5.0,8.0,9.0,10.0,12.0,12.0,10.0,13.0,10.0,12.0,12.0,16.0,13.0,11.0
1218,2000122958.0,Tom Wooster,GK,1.04,10.0,13.0,11.0,14.0,16.0,9.0,8.0,10.0,8.0,11.0,9.0,11.0,12.0,11.0,14.0,1.0,8.0,1.0,11.0,5.0,7.0,4.0,3.0,2.0,2.0,1.0,10.0,5.0,1.0,2.0,2.0,1.0,12.0,3.0,2.0,9.0,15.0,13.0,10.0,6.0,12.0,11.0,10.0,10.0,12.0,9.0,11.0
1219,2002100073.0,Jorginho,GK,1.25,11.0,16.0,8.0,13.0,10.0,12.0,11.0,10.0,7.0,10.0,9.0,8.0,7.0,10.0,13.0,2.0,7.0,3.0,9.0,9.0,6.0,7.0,4.0,2.0,2.0,3.0,9.0,8.0,1.0,3.0,3.0,3.0,7.0,1.0,2.0,12.0,13.0,13.0,9.0,1.0,12.0,12.0,11.0,13.0,14.0,8.0,11.0
1220,2002103601.0,Anis Ouni,GK,1.12,11.0,15.0,7.0,12.0,12.0,9.0,6.0,9.0,10.0,8.0,10.0,7.0,6.0,13.0,10.0,2.0,10.0,2.0,9.0,9.0,12.0,7.0,4.0,2.0,3.0,1.0,7.0,6.0,1.0,2.0,2.0,2.0,8.0,3.0,3.0,10.0,11.0,13.0,6.0,2.0,10.0,5.0,9.0,7.0,14.0,7.0,12.0
1221,33020908.0,Jesse Joronen,GK,1.32,8.0,12.0,10.0,17.0,10.0,9.0,12.0,11.0,13.0,12.0,14.0,10.0,11.0,12.0,14.0,1.0,8.0,1.0,14.0,9.0,6.0,6.0,5.0,2.0,1.0,3.0,5.0,7.0,5.0,2.0,3.0,3.0,7.0,4.0,1.0,6.0,15.0,15.0,13.0,7.0,13.0,13.0,16.0,7.0,16.0,13.0,15.0
1222,55067163.0,Rui Silva,GK,1.45,10.0,11.0,13.0,10.0,12.0,9.0,12.0,11.0,9.0,13.0,13.0,12.0,13.0,12.0,13.0,1.0,11.0,2.0,12.0,11.0,9.0,14.0,5.0,2.0,3.0,3.0,10.0,8.0,7.0,2.0,2.0,2.0,10.0,3.0,3.0,9.0,13.0,14.0,14.0,9.0,16.0,13.0,15.0,13.0,15.0,14.0,13.0
1223,2002084491.0,Əli Əliyev,GK,1.8,9.0,10.0,5.0,10.0,8.0,11.0,7.0,6.0,9.0,6.0,8.0,4.0,6.0,13.0,15.0,1.0,4.0,3.0,9.0,8.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,7.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,10.0,7.0,10.0,1.0,14.0,12.0,6.0,9.0,11.0,8.0,7.0
1224,2002108963.0,Levin Vannaz,GK,1.07,9.0,13.0,15.0,14.0,14.0,10.0,8.0,7.0,9.0,12.0,7.0,10.0,11.0,11.0,12.0,1.0,13.0,3.0,9.0,14.0,13.0,10.0,6.0,2.0,2.0,1.0,6.0,7.0,1.0,2.0,3.0,3.0,6.0,4.0,2.0,6.0,15.0,14.0,10.0,1.0,14.0,9.0,11.0,12.0,14.0,9.0,9.0
1225,59044172.0,Eldorbek Suyunov,GK,1.23,7.0,9.0,5.0,11.0,8.0,6.0,3.0,5.0,6.0,11.0,13.0,8.0,11.0,14.0,13.0,1.0,12.0,2.0,13.0,9.0,9.0,9.0,4.0,2.0,1.0,1.0,8.0,8.0,1.0,3.0,3.0,2.0,12.0,1.0,3.0,10.0,13.0,10.0,10.0,5.0,13.0,14.0,12.0,13.0,14.0,5.0,13.0
1226,28101724.0,Shamal George,GK,1.27,9.0,13.0,9.0,14.0,11.0,10.0,9.0,11.0,9.0,12.0,12.0,12.0,11.0,9.0,14.0,4.0,5.0,2.0,12.0,11.0,11.0,11.0,1.0,2.0,6.0,1.0,10.0,1.0,4.0,1.0,8.0,4.0,9.0,4.0,7.0,10.0,15.0,12.0,11.0,13.0,11.0,9.0,14.0,8.0,14.0,13.0,11.0
1227,2002082801.0,Rabie Belhamri,GK,0.54,5.0,12.0,15.0,11.0,13.0,3.0,10.0,8.0,12.0,9.0,16.0,8.0,12.0,11.0,14.0,1.0,7.0,2.0,10.0,16.0,13.0,11.0,3.0,2.0,1.0,2.0,7.0,6.0,1.0,2.0,3.0,1.0,9.0,1.0,3.0,8.0,9.0,10.0,9.0,1.0,12.0,9.0,10.0,10.0,13.0,7.0,9.0
1228,2000216544.0,Noah Cooper,GK,1.04,9.0,12.0,8.0,6.0,10.0,11.0,5.0,5.0,15.0,4.0,14.0,6.0,9.0,12.0,13.0,1.0,10.0,1.0,8.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,7.0,3.0,3.0,5.0,10.0,9.0,5.0,5.0,13.0,12.0,11.0,5.0,12.0,7.0,8.0
1229,85071364.0,Ali Ahamada,GK,1.18,9.0,11.0,9.0,14.0,12.0,7.0,5.0,10.0,14.0,11.0,16.0,12.0,9.0,4.0,16.0,8.0,7.0,9.0,6.0,10.0,13.0,5.0,5.0,1.0,9.0,8.0,11.0,10.0,14.0,7.0,3.0,5.0,13.0,10.0,11.0,10.0,12.0,12.0,8.0,19.0,13.0,16.0,15.0,12.0,17.0,20.0,16.0
1230,2000033034.0,Jonah Gill,GK,1.21,6.0,9.0,7.0,14.0,8.0,7.0,2.0,7.0,5.0,8.0,7.0,7.0,13.0,14.0,11.0,2.0,3.0,1.0,6.0,6.0,6.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,7.0,2.0,1.0,4.0,12.0,10.0,6.0,5.0,13.0,7.0,6.0,13.0,8.0,12.0,7.0
1231,49040115.0,Illan Meslier,GK,1.25,9.0,16.0,12.0,18.0,15.0,9.0,13.0,9.0,12.0,17.0,14.0,14.0,15.0,13.0,12.0,4.0,9.0,4.0,14.0,12.0,14.0,12.0,4.0,1.0,2.0,1.0,12.0,6.0,9.0,1.0,3.0,2.0,12.0,3.0,3.0,12.0,18.0,13.0,13.0,10.0,13.0,13.0,16.0,9.0,16.0,13.0,14.0
1232,43140326.0,Alex Meret,GK,1.33,10.0,18.0,14.0,16.0,13.0,13.0,12.0,12.0,8.0,14.0,12.0,12.0,13.0,14.0,11.0,3.0,10.0,3.0,16.0,13.0,8.0,13.0,3.0,1.0,2.0,2.0,9.0,8.0,6.0,1.0,2.0,3.0,10.0,4.0,3.0,9.0,14.0,14.0,13.0,5.0,16.0,10.0,16.0,11.0,17.0,12.0,11.0
1233,2000056851.0,Harry Whitling,GK,0.85,10.0,12.0,4.0,10.0,10.0,6.0,3.0,3.0,15.0,5.0,10.0,5.0,7.0,13.0,17.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,3.0,14.0,12.0,8.0,15.0,10.0,8.0,5.0,6.0,7.0,12.0,4.0
1234,2000033026.0,Louis Chadwick,GK,1.49,3.0,13.0,3.0,12.0,8.0,3.0,1.0,3.0,8.0,4.0,6.0,1.0,6.0,12.0,7.0,2.0,11.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,14.0,9.0,4.0,5.0,8.0,6.0,8.0,15.0,6.0,9.0,5.0
1235,91014817.0,Marcel Schuhen,GK,1.4,9.0,13.0,12.0,16.0,13.0,10.0,10.0,11.0,16.0,12.0,14.0,11.0,12.0,12.0,18.0,6.0,16.0,6.0,15.0,12.0,9.0,11.0,5.0,1.0,3.0,2.0,9.0,7.0,5.0,3.0,1.0,2.0,9.0,1.0,2.0,9.0,12.0,12.0,14.0,8.0,13.0,11.0,14.0,12.0,15.0,12.0,12.0
1236,28116414.0,Vítězslav Jaroš,GK,1.11,12.0,15.0,12.0,14.0,15.0,11.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,12.0,13.0,2.0,7.0,1.0,11.0,13.0,10.0,13.0,5.0,1.0,1.0,1.0,9.0,6.0,6.0,1.0,3.0,1.0,10.0,3.0,3.0,10.0,13.0,12.0,11.0,5.0,14.0,11.0,12.0,11.0,14.0,8.0,12.0
1237,28066317.0,Dale Eve,GK,1.09,8.0,8.0,9.0,9.0,10.0,9.0,7.0,9.0,10.0,12.0,13.0,7.0,10.0,11.0,13.0,2.0,11.0,2.0,6.0,8.0,7.0,7.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,12.0,2.0,1.0,7.0,10.0,9.0,9.0,13.0,11.0,10.0,12.0,11.0,11.0,8.0,10.0
1238,2000057801.0,Charlie Woods,GK,1.23,6.0,12.0,10.0,13.0,8.0,8.0,6.0,9.0,2.0,8.0,10.0,2.0,9.0,2.0,10.0,8.0,5.0,7.0,8.0,6.0,9.0,10.0,3.0,3.0,1.0,2.0,9.0,7.0,1.0,1.0,3.0,1.0,11.0,2.0,3.0,13.0,10.0,9.0,8.0,14.0,10.0,14.0,13.0,11.0,15.0,12.0,7.0
1239,2000023993.0,Edoardo Piana,GK,1.48,8.0,11.0,11.0,17.0,16.0,9.0,7.0,9.0,13.0,8.0,11.0,11.0,10.0,13.0,7.0,3.0,9.0,2.0,9.0,8.0,8.0,5.0,3.0,3.0,1.0,2.0,2.0,7.0,1.0,3.0,1.0,3.0,8.0,2.0,3.0,7.0,15.0,13.0,8.0,7.0,12.0,13.0,13.0,11.0,13.0,6.0,13.0
1240,29194972.0,Toby Savin,GK,1.06,8.0,13.0,11.0,14.0,11.0,6.0,13.0,12.0,8.0,10.0,14.0,6.0,12.0,11.0,9.0,7.0,8.0,1.0,12.0,11.0,10.0,11.0,4.0,2.0,1.0,2.0,5.0,9.0,2.0,1.0,2.0,2.0,8.0,3.0,3.0,7.0,14.0,11.0,10.0,8.0,12.0,12.0,12.0,8.0,14.0,13.0,12.0
1241,2002082815.0,Tony Bartlett,GK,1.05,11.0,12.0,9.0,9.0,12.0,12.0,5.0,7.0,6.0,9.0,6.0,6.0,9.0,10.0,11.0,1.0,9.0,1.0,6.0,7.0,1.0,5.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,8.0,8.0,12.0,12.0,4.0,13.0,11.0,7.0,13.0,12.0,7.0,9.0
1242,24060250.0,Nediljko Labrović,GK,1.27,12.0,15.0,14.0,16.0,15.0,12.0,13.0,14.0,13.0,14.0,13.0,11.0,12.0,11.0,12.0,3.0,13.0,3.0,15.0,12.0,6.0,10.0,2.0,3.0,3.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,8.0,3.0,2.0,7.0,15.0,14.0,12.0,8.0,12.0,11.0,15.0,18.0,17.0,7.0,12.0
1243,67092744.0,Razak Brimah,GK,1.35,8.0,9.0,8.0,12.0,12.0,5.0,4.0,7.0,15.0,8.0,13.0,7.0,7.0,8.0,12.0,2.0,9.0,1.0,10.0,9.0,7.0,9.0,3.0,2.0,1.0,1.0,6.0,5.0,1.0,3.0,2.0,3.0,14.0,2.0,2.0,3.0,11.0,9.0,9.0,13.0,10.0,8.0,10.0,11.0,8.0,13.0,11.0
1244,29192114.0,Tyla Dickinson,GK,1.19,5.0,16.0,7.0,10.0,11.0,8.0,3.0,3.0,12.0,6.0,7.0,8.0,11.0,9.0,11.0,2.0,13.0,2.0,10.0,5.0,6.0,6.0,4.0,2.0,3.0,1.0,5.0,7.0,1.0,3.0,3.0,2.0,9.0,3.0,2.0,2.0,12.0,11.0,7.0,11.0,13.0,13.0,12.0,5.0,11.0,9.0,9.0
1245,2002080649.0,Vincent Mahe,GK,1.27,9.0,12.0,13.0,14.0,8.0,9.0,8.0,11.0,14.0,10.0,7.0,8.0,12.0,10.0,11.0,3.0,11.0,3.0,11.0,7.0,10.0,5.0,5.0,2.0,2.0,2.0,8.0,9.0,1.0,3.0,3.0,3.0,15.0,3.0,2.0,9.0,9.0,14.0,12.0,3.0,11.0,10.0,12.0,10.0,15.0,14.0,13.0
1246,2002095868.0,Nikolay Stavrev,GK,1.49,7.0,8.0,9.0,12.0,10.0,5.0,6.0,6.0,11.0,6.0,11.0,4.0,11.0,13.0,15.0,3.0,6.0,3.0,9.0,11.0,10.0,10.0,3.0,3.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,13.0,11.0,11.0,3.0,11.0,4.0,5.0,7.0,10.0,7.0,6.0
1247,28116491.0,Joshua Oluwayemi,GK,1.24,6.0,12.0,9.0,16.0,7.0,10.0,7.0,7.0,10.0,11.0,8.0,11.0,7.0,14.0,7.0,3.0,11.0,3.0,10.0,9.0,9.0,8.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,11.0,2.0,3.0,6.0,17.0,12.0,7.0,5.0,8.0,14.0,10.0,5.0,14.0,12.0,12.0
1248,2002096046.0,Marc Blackmore,GK,1.33,10.0,6.0,11.0,9.0,5.0,11.0,2.0,1.0,13.0,5.0,11.0,5.0,4.0,8.0,3.0,3.0,1.0,2.0,9.0,9.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,9.0,9.0,8.0,1.0,8.0,6.0,5.0,10.0,10.0,7.0,3.0
1249,43041142.0,Marco Silvestri,GK,1.33,10.0,14.0,9.0,14.0,13.0,7.0,9.0,10.0,11.0,14.0,14.0,13.0,13.0,14.0,14.0,6.0,10.0,8.0,15.0,15.0,9.0,13.0,5.0,2.0,1.0,2.0,8.0,8.0,5.0,1.0,3.0,2.0,8.0,1.0,2.0,9.0,14.0,15.0,14.0,11.0,14.0,12.0,14.0,15.0,16.0,11.0,12.0
1250,2000118106.0,Henry Sworder,GK,1.26,12.0,6.0,8.0,8.0,13.0,10.0,1.0,4.0,8.0,10.0,15.0,7.0,6.0,14.0,13.0,2.0,9.0,2.0,6.0,5.0,6.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,10.0,10.0,8.0,5.0,8.0,10.0,6.0,12.0,8.0,6.0,6.0
1251,93060236.0,Viktor Johansson,GK,1.51,11.0,11.0,12.0,15.0,11.0,11.0,8.0,12.0,12.0,16.0,14.0,11.0,11.0,10.0,13.0,1.0,12.0,2.0,12.0,12.0,11.0,11.0,3.0,2.0,2.0,1.0,7.0,7.0,3.0,2.0,1.0,1.0,10.0,2.0,1.0,8.0,13.0,13.0,12.0,11.0,13.0,11.0,12.0,11.0,14.0,13.0,12.0
1252,2002103846.0,Jorge Bastos,GK,1.38,4.0,8.0,9.0,11.0,11.0,5.0,5.0,2.0,4.0,5.0,9.0,4.0,9.0,6.0,15.0,2.0,9.0,2.0,9.0,7.0,1.0,9.0,3.0,3.0,3.0,3.0,1.0,7.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,7.0,10.0,4.0,5.0,8.0,4.0,6.0,15.0,13.0,10.0,7.0
